validationMetric,targetFunction,memory,columnAnalytics,parameters
0.4172719612828298,0.4172719612828298,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.8233427193747563, ""RMSE"": 0.3027403840007141, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.01120120319090323, ""RMSE"": 0.712047629830898, ""MCC"": null}]","{'network': {'data for intercept': 27, 'gradient directions': 1, 'extra data filters': -0.3017772344305959, 'iteration layers': 2, 'distribution samples': 26, 'extra data in gradient': 2, 'fraction data in intercept': 0.4540498493488948, 'data in gradient': 4}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.3724637335432456, 'steepest permissible gradient': 2.3431023794076884, 'hybridization tolerance': 0.07569782522869221}}"
0.392659681867424,0.392659681867424,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.7230535577549729, ""RMSE"": 0.37905522045740236, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.06226580597987508, ""RMSE"": 0.6934177537726985, ""MCC"": null}]","{'network': {'data for intercept': 8, 'gradient directions': 2, 'extra data filters': 0.02702950873372456, 'iteration layers': 3, 'distribution samples': 63, 'extra data in gradient': 22, 'fraction data in intercept': 0.27183910408436046, 'data in gradient': 25}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.6668213607397004, 'steepest permissible gradient': 1.313890989996656, 'hybridization tolerance': 0.19054639606196655}}"
0.5616737502625719,0.5616737502625719,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.8007782303911732, ""RMSE"": 0.32149408261880963, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.3225692701339705, ""RMSE"": 0.5893693235022501, ""MCC"": null}]","{'network': {'data for intercept': 3, 'gradient directions': 0, 'extra data filters': -0.24462612470471945, 'iteration layers': 1, 'distribution samples': 32, 'extra data in gradient': 84, 'fraction data in intercept': 0.2851822505873608, 'data in gradient': 85}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.7235480891425459, 'steepest permissible gradient': 0.49218720368816227, 'hybridization tolerance': 0.06855511600407839}}"
0.3802088893245344,0.3802088893245344,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.698266670706045, ""RMSE"": 0.395654609184267, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.06215110794302381, ""RMSE"": 0.6934601598317455, ""MCC"": null}]","{'network': {'data for intercept': 14, 'gradient directions': 0, 'extra data filters': -0.16028904002288913, 'iteration layers': 2, 'distribution samples': 73, 'extra data in gradient': 17, 'fraction data in intercept': 0.37837086306703244, 'data in gradient': 18}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.8978977376321573, 'steepest permissible gradient': 1.1252727904351663, 'hybridization tolerance': 0.07842100480849708}}"
0.3993157172058777,0.3993157172058777,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.7103166958790919, ""RMSE"": 0.3876736825992834, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.08831473853266358, ""RMSE"": 0.6837188405554544, ""MCC"": null}]","{'network': {'data for intercept': 12, 'gradient directions': 2, 'extra data filters': -0.4914269432901386, 'iteration layers': 2, 'distribution samples': 78, 'extra data in gradient': 52, 'fraction data in intercept': 0.35522019681257616, 'data in gradient': 55}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.6444897958644527, 'steepest permissible gradient': 0.059617579227294326, 'hybridization tolerance': 0.14679438814567314}}"
0.10463088510370361,0.10463088510370361,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.23524815092088358, ""RMSE"": 0.6298902048890466, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.025986380713476365, ""RMSE"": 0.7253136962850812, ""MCC"": null}]","{'network': {'data for intercept': 77, 'gradient directions': 1, 'extra data filters': -0.19987315769974523, 'iteration layers': 2, 'distribution samples': 34, 'extra data in gradient': 59, 'fraction data in intercept': 0.35396810731967826, 'data in gradient': 61}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.359884213213155, 'steepest permissible gradient': 0.2580546671700976, 'hybridization tolerance': 0.05551075386364625}}"
0.3057302066468942,0.3057302066468942,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.5936762829997975, ""RMSE"": 0.4591352885799293, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.017784130293990952, ""RMSE"": 0.7096734434676327, ""MCC"": null}]","{'network': {'data for intercept': 18, 'gradient directions': 2, 'extra data filters': 0.1636212807490599, 'iteration layers': 1, 'distribution samples': 65, 'extra data in gradient': 2, 'fraction data in intercept': 0.2605490778376124, 'data in gradient': 5}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.5866856931411211, 'steepest permissible gradient': 2.8357912600026003, 'hybridization tolerance': 0.2485276016411903}}"
0.06334552887978162,0.06334552887978162,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.13906252518710405, ""RMSE"": 0.6683291335240483, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.012371467427540805, ""RMSE"": 0.7204851414323652, ""MCC"": null}]","{'network': {'data for intercept': 58, 'gradient directions': 0, 'extra data filters': 0.4149002489022783, 'iteration layers': 3, 'distribution samples': 29, 'extra data in gradient': 0, 'fraction data in intercept': 0.15408852939951329, 'data in gradient': 1}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.9736538156183829, 'steepest permissible gradient': 19.738192218931353, 'hybridization tolerance': 0.1414908360868034}}"
0.10767730547959703,0.10767730547959703,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.20035114378645213, ""RMSE"": 0.6441014060857537, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.015003467172741924, ""RMSE"": 0.7106772798717045, ""MCC"": null}]","{'network': {'data for intercept': 46, 'gradient directions': 1, 'extra data filters': -0.07528362720623372, 'iteration layers': 2, 'distribution samples': 32, 'extra data in gradient': 32, 'fraction data in intercept': 0.0047997253725562405, 'data in gradient': 34}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.37149643922951764, 'steepest permissible gradient': 18.090830944178695, 'hybridization tolerance': 0.019497552477247188}}"
0.30225311042105973,0.30225311042105973,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.6075550162265786, ""RMSE"": 0.45122585672796933, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.0030487953844591242, ""RMSE"": 0.7171600863768374, ""MCC"": null}]","{'network': {'data for intercept': 20, 'gradient directions': 0, 'extra data filters': 0.47295055422602894, 'iteration layers': 3, 'distribution samples': 42, 'extra data in gradient': 10, 'fraction data in intercept': 0.186406840847323, 'data in gradient': 11}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.22689921694355794, 'steepest permissible gradient': 10.627807128422841, 'hybridization tolerance': 0.009107832648660746}}"
0.4558995336106156,0.4558995336106156,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9877704764694325, ""RMSE"": 0.0796543238670071, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.07597140924820134, ""RMSE"": 0.7427718670594466, ""MCC"": null}]","{'network': {'data for intercept': 6, 'gradient directions': 1, 'extra data filters': -0.24618476296680136, 'iteration layers': 2, 'distribution samples': 36, 'extra data in gradient': 0, 'fraction data in intercept': 0.487044527743782, 'data in gradient': 2}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.6676457940723219, 'steepest permissible gradient': 0.5905700735397612, 'hybridization tolerance': 0.1567848251020998}}"
0.21020044289215822,0.21020044289215822,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.42823974730769, ""RMSE"": 0.5446425501599064, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.007838861523373541, ""RMSE"": 0.7188704482094297, ""MCC"": null}]","{'network': {'data for intercept': 3, 'gradient directions': 0, 'extra data filters': 0.31867923371104834, 'iteration layers': 2, 'distribution samples': 86, 'extra data in gradient': 45, 'fraction data in intercept': 0.03685232704686525, 'data in gradient': 46}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.8362997311968849, 'steepest permissible gradient': 1.0231891873964962, 'hybridization tolerance': 0.013008370973469296}}"
0.4319362085354061,0.4319362085354061,6778880,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9013036335906154, ""RMSE"": 0.2262846887839188, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.03743121651980319, ""RMSE"": 0.7293478993429586, ""MCC"": null}]","{'network': {'data for intercept': 9, 'gradient directions': 0, 'extra data filters': -0.08996603214434351, 'iteration layers': 3, 'distribution samples': 94, 'extra data in gradient': 19, 'fraction data in intercept': 0.2612731082255118, 'data in gradient': 20}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.37193807137613444, 'steepest permissible gradient': 40.06599659165051, 'hybridization tolerance': 0.007879840085342975}}"
0.0929512956480219,0.0929512956480219,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.21210870389259762, ""RMSE"": 0.6393486293301058, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.02620611259655381, ""RMSE"": 0.7253913610645779, ""MCC"": null}]","{'network': {'data for intercept': 68, 'gradient directions': 0, 'extra data filters': 0.3894961227254492, 'iteration layers': 3, 'distribution samples': 49, 'extra data in gradient': 2, 'fraction data in intercept': 0.34445269591846256, 'data in gradient': 3}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.5868608130551545, 'steepest permissible gradient': 49.29955571511827, 'hybridization tolerance': 0.046152226591568715}}"
0.2975669356637032,0.2975669356637032,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.6125784742235687, ""RMSE"": 0.4483286166663132, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.017444602896162342, ""RMSE"": 0.7222881115882162, ""MCC"": null}]","{'network': {'data for intercept': 6, 'gradient directions': 0, 'extra data filters': -0.3382158127073003, 'iteration layers': 1, 'distribution samples': 30, 'extra data in gradient': 0, 'fraction data in intercept': 0.14902053334590215, 'data in gradient': 1}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.7584274134707052, 'steepest permissible gradient': 5.4662306137406365, 'hybridization tolerance': 0.013478052295869819}}"
0.02616478176655579,0.02616478176655579,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.08759963817324734, ""RMSE"": 0.6880140569059657, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.03527007464013576, ""RMSE"": 0.728587826768739, ""MCC"": null}]","{'network': {'data for intercept': 41, 'gradient directions': 1, 'extra data filters': -0.4954181907597326, 'iteration layers': 1, 'distribution samples': 35, 'extra data in gradient': 23, 'fraction data in intercept': 0.3765804036281848, 'data in gradient': 25}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.24230054083231858, 'steepest permissible gradient': 5.770144383330365, 'hybridization tolerance': 0.22858062586624872}}"
0.36319469668285176,0.36319469668285176,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.7673803354078159, ""RMSE"": 0.3473983885884331, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.0409909420421124, ""RMSE"": 0.7305981292177781, ""MCC"": null}]","{'network': {'data for intercept': 10, 'gradient directions': 0, 'extra data filters': 0.25405799220530967, 'iteration layers': 2, 'distribution samples': 23, 'extra data in gradient': 8, 'fraction data in intercept': 0.17454203916183653, 'data in gradient': 9}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.739699666118921, 'steepest permissible gradient': 3.124114685828204, 'hybridization tolerance': 0.14388870396055042}}"
0.4277018235039885,0.4277018235039885,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9408576468178461, ""RMSE"": 0.17516764339286484, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.08545399980986912, ""RMSE"": 0.7460377303436402, ""MCC"": null}]","{'network': {'data for intercept': 17, 'gradient directions': 1, 'extra data filters': 0.39257526160019995, 'iteration layers': 2, 'distribution samples': 9, 'extra data in gradient': 0, 'fraction data in intercept': 0.3436033584150944, 'data in gradient': 2}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.664067220006002, 'steepest permissible gradient': 0.10719725220431975, 'hybridization tolerance': 0.0384745647224678}}"
0.10301646497989975,0.10301646497989975,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.1434108517823215, ""RMSE"": 0.6666392360606537, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.062622078177478, ""RMSE"": 0.6932860165821665, ""MCC"": null}]","{'network': {'data for intercept': 9, 'gradient directions': 0, 'extra data filters': 0.20600549420404313, 'iteration layers': 2, 'distribution samples': 26, 'extra data in gradient': 44, 'fraction data in intercept': 0.3377688472010424, 'data in gradient': 45}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.4985913533387818, 'steepest permissible gradient': 1.425025159217653, 'hybridization tolerance': 0.05228773914254871}}"
0.3955546411510246,0.3955546411510246,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.7870703237917928, ""RMSE"": 0.33237066336442805, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.004038958510256485, ""RMSE"": 0.7146217923438173, ""MCC"": null}]","{'network': {'data for intercept': 36, 'gradient directions': 1, 'extra data filters': 0.31315577923186666, 'iteration layers': 2, 'distribution samples': 56, 'extra data in gradient': 9, 'fraction data in intercept': 0.3025576224332702, 'data in gradient': 11}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.7904656116286695, 'steepest permissible gradient': 3.7010592439646697, 'hybridization tolerance': 0.039620009799018516}}"
0.464708908903805,0.464708908903805,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9786512950423112, ""RMSE"": 0.10524230579909373, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.04923347723470117, ""RMSE"": 0.7334848533205816, ""MCC"": null}]","{'network': {'data for intercept': 10, 'gradient directions': 0, 'extra data filters': -0.185357569206004, 'iteration layers': 2, 'distribution samples': 85, 'extra data in gradient': 2, 'fraction data in intercept': 0.4399082240555743, 'data in gradient': 3}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.4609439784068989, 'steepest permissible gradient': 0.8629609479655643, 'hybridization tolerance': 0.16160471557668804}}"
0.5634559364028866,0.5634559364028866,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.7925119735472119, ""RMSE"": 0.32809612939458765, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.3343998992585612, ""RMSE"": 0.5842002924154096, ""MCC"": null}]","{'network': {'data for intercept': 4, 'gradient directions': 1, 'extra data filters': 0.12147249836622465, 'iteration layers': 2, 'distribution samples': 33, 'extra data in gradient': 90, 'fraction data in intercept': 0.38298887594230846, 'data in gradient': 92}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.6062058568295072, 'steepest permissible gradient': 8.686536991103294, 'hybridization tolerance': 0.20694615141553757}}"
0.296560003415023,0.296560003415023,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.5970717375009007, ""RMSE"": 0.4572128761094005, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.003951730670854747, ""RMSE"": 0.7174828042182195, ""MCC"": null}]","{'network': {'data for intercept': 39, 'gradient directions': 0, 'extra data filters': -0.29665714971028534, 'iteration layers': 1, 'distribution samples': 67, 'extra data in gradient': 70, 'fraction data in intercept': 0.2943392996268865, 'data in gradient': 71}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.6532383925839296, 'steepest permissible gradient': 5.354208142831531, 'hybridization tolerance': 0.06016424122790143}}"
0.4175891784188289,0.4175891784188289,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9921881364178942, ""RMSE"": 0.0636622395382853, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.15700977958023632, ""RMSE"": 0.7702356137370338, ""MCC"": null}]","{'network': {'data for intercept': 3, 'gradient directions': 0, 'extra data filters': 0.3416279096776307, 'iteration layers': 2, 'distribution samples': 79, 'extra data in gradient': 85, 'fraction data in intercept': 0.28649027420675505, 'data in gradient': 86}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.8256243717827376, 'steepest permissible gradient': 0.8301650991890056, 'hybridization tolerance': 0.001729060466653727}}"
0.42601400315511134,0.42601400315511134,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9807400120091595, ""RMSE"": 0.09996146055020318, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.12871200569893682, ""RMSE"": 0.7607582185124818, ""MCC"": null}]","{'network': {'data for intercept': 3, 'gradient directions': 0, 'extra data filters': -0.23004674242783918, 'iteration layers': 3, 'distribution samples': 32, 'extra data in gradient': 72, 'fraction data in intercept': 0.27158913250739924, 'data in gradient': 73}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.31965662189086824, 'steepest permissible gradient': 0.5139666892601755, 'hybridization tolerance': 0.13292456864312413}}"
0.4036505553132248,0.4036505553132248,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9961794613694848, ""RMSE"": 0.04452120237207033, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.18887835074303516, ""RMSE"": 0.7807712081956015, ""MCC"": null}]","{'network': {'data for intercept': 3, 'gradient directions': 1, 'extra data filters': 0.13879316382398887, 'iteration layers': 3, 'distribution samples': 39, 'extra data in gradient': 1, 'fraction data in intercept': 0.3973176600655109, 'data in gradient': 3}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.32968721585403327, 'steepest permissible gradient': 37.2115341757442, 'hybridization tolerance': 0.04490664491236797}}"
0.40687629763858507,0.40687629763858507,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.8304827373149791, ""RMSE"": 0.2965593031250045, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.01673014203780898, ""RMSE"": 0.7220344677004105, ""MCC"": null}]","{'network': {'data for intercept': 36, 'gradient directions': 1, 'extra data filters': -0.23724550036228909, 'iteration layers': 3, 'distribution samples': 22, 'extra data in gradient': 34, 'fraction data in intercept': 0.37822046149367566, 'data in gradient': 36}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.4134035166935508, 'steepest permissible gradient': 0.09444384972639447, 'hybridization tolerance': 0.2828635387708331}}"
0.3021129989835596,0.3021129989835596,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.6436356696853958, ""RMSE"": 0.4299834112408408, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.039409671718276584, ""RMSE"": 0.7300430272742285, ""MCC"": null}]","{'network': {'data for intercept': 13, 'gradient directions': 0, 'extra data filters': -0.12139487372810165, 'iteration layers': 1, 'distribution samples': 8, 'extra data in gradient': 1, 'fraction data in intercept': 0.22188818973395408, 'data in gradient': 2}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.6761179624319382, 'steepest permissible gradient': 17.723228145003443, 'hybridization tolerance': 0.28195414835098037}}"
0.42467759876554545,0.42467759876554545,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.8609762096854836, ""RMSE"": 0.26856483654808544, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.011621012154392707, ""RMSE"": 0.7202180496929226, ""MCC"": null}]","{'network': {'data for intercept': 13, 'gradient directions': 0, 'extra data filters': 0.3527968846530244, 'iteration layers': 3, 'distribution samples': 87, 'extra data in gradient': 1, 'fraction data in intercept': 0.2519139446629624, 'data in gradient': 2}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.2460663565441193, 'steepest permissible gradient': 2.631840298419172, 'hybridization tolerance': 0.005890437891111357}}"
0.017707436533059673,0.017707436533059673,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.05568842881383185, ""RMSE"": 0.699942303966928, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.0202735557477125, ""RMSE"": 0.7232915572019523, ""MCC"": null}]","{'network': {'data for intercept': 81, 'gradient directions': 1, 'extra data filters': 0.4383518272385688, 'iteration layers': 1, 'distribution samples': 62, 'extra data in gradient': 1, 'fraction data in intercept': 0.44758494376632624, 'data in gradient': 3}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.32677875349007646, 'steepest permissible gradient': 0.3737676200444573, 'hybridization tolerance': 0.21702876819409556}}"
0.3891056041135997,0.3891056041135997,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.9791748583293834, ""RMSE"": 0.10394379509287707, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": -0.2009636501021841, ""RMSE"": 0.7847295590761699, ""MCC"": null}]","{'network': {'data for intercept': 4, 'gradient directions': 0, 'extra data filters': -0.42798883115229924, 'iteration layers': 1, 'distribution samples': 7, 'extra data in gradient': 2, 'fraction data in intercept': 0.3910714824876965, 'data in gradient': 3}, 'training': {'input nodes': 1, 'fraction divisions tried': 0.2759227176327308, 'steepest permissible gradient': 17.801290746753068, 'hybridization tolerance': 0.0051881078436097}}"
0.03647327073272505,0.03647327073272505,12288,"[{""name"": ""x"", ""numValidationSamples"": null, ""coefficientOfDetermination"": null, ""RMSE"": null, ""MCC"": null}, {""name"": ""y1"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.07101289754213003, ""RMSE"": 0.6942396747264844, ""MCC"": null}, {""name"": ""y2"", ""numValidationSamples"": 200, ""coefficientOfDetermination"": 0.001933643923320072, ""RMSE"": 0.7153766960928034, ""MCC"": null}]","{'network': {'data for intercept': 4, 'gradient directions': 2, 'extra data filters': -0.46573419857414156, 'iteration layers': 2, 'distribution samples': 83, 'extra data in gradient': 6, 'fraction data in intercept': 0.06534388190033813, 'data in gradient': 9}, 'training': {'input nodes': 2, 'fraction divisions tried': 0.34430904657433903, 'steepest permissible gradient': 4.877310115335022, 'hybridization tolerance': 0.22479144286339975}}"
